id,tone_label,intent_label
6311,positive_friendly,
6312,positive_friendly,
6313,positive_friendly,
6314,negative_rude,
6315,negative_rude,
6316,positive_friendly,
6317,positive_friendly,
6318,negative_rude,
6319,negative_rude,
6320,positive_friendly,
6321,negative_rude,
6322,negative_rude,
6323,positive_friendly,
6324,positive_friendly,
6325,negative_rude,
6326,positive_friendly,
6327,negative_rude,
6328,negative_rude,
6329,positive_friendly,
6330,negative_rude,
6331,positive_friendly,
6332,negative_rude,
6333,negative_rude,
6334,negative_rude,
6335,negative_rude,
6336,positive_friendly,
6337,positive_friendly,
6338,positive_friendly,
6339,positive_friendly,
6340,positive_friendly,
6341,negative_rude,
6342,positive_friendly,
6343,negative_rude,
6344,negative_rude,
6345,positive_friendly,
6346,negative_rude,
6347,positive_friendly,
6348,positive_friendly,
6349,negative_rude,
6350,negative_rude,
6351,positive_friendly,
6352,positive_friendly,
6353,positive_friendly,
6354,positive_friendly,
6355,positive_friendly,
6356,negative_rude,
6357,positive_friendly,
6358,positive_friendly,
6359,negative_rude,
6360,positive_friendly,
6361,positive_friendly,
6362,negative_rude,
6363,negative_rude,
6364,negative_rude,
6365,positive_friendly,
6366,negative_rude,
6367,positive_friendly,
6368,negative_rude,
6369,positive_friendly,
6370,positive_friendly,
6371,positive_friendly,
6372,negative_rude,
6373,negative_rude,
6374,positive_friendly,
6375,negative_rude,
6376,positive_friendly,
6377,negative_rude,
6378,positive_friendly,
6379,negative_rude,
6380,negative_rude,
6381,negative_rude,
6382,negative_rude,
6383,negative_rude,
6384,positive_friendly,
6385,negative_rude,
6386,negative_rude,
6387,positive_friendly,
6388,positive_friendly,
6389,positive_friendly,
6390,negative_rude,
6391,negative_rude,
6392,negative_rude,
6393,negative_rude,
6394,negative_rude,
6395,positive_friendly,
6396,positive_friendly,
6397,negative_rude,
6398,negative_rude,
6399,positive_friendly,
6400,positive_friendly,
6401,negative_rude,
6402,negative_rude,
6403,positive_friendly,
6404,negative_rude,
6405,negative_rude,
6406,positive_friendly,
6407,positive_friendly,
6408,positive_friendly,
6409,negative_rude,
6410,positive_friendly,
6411,positive_friendly,
6412,negative_rude,
6413,negative_rude,
6414,positive_friendly,
6415,positive_friendly,
6416,negative_rude,
6417,negative_rude,
6418,negative_rude,
6419,positive_friendly,
6420,negative_rude,
6421,negative_rude,
6422,negative_rude,
6423,negative_rude,
6424,positive_friendly,
6425,negative_rude,
6426,negative_rude,
6427,positive_friendly,
6428,positive_friendly,
6429,positive_friendly,
6430,positive_friendly,
6431,negative_rude,
6432,positive_friendly,
6433,negative_rude,
6434,positive_friendly,
6435,positive_friendly,
6436,negative_rude,
6437,positive_friendly,
6438,positive_friendly,
6439,negative_rude,
6440,positive_friendly,
6441,negative_rude,
6442,negative_rude,
6443,positive_friendly,
6444,positive_friendly,
6445,positive_friendly,
6446,positive_friendly,
6447,positive_friendly,
6448,positive_friendly,
6449,negative_rude,
6450,negative_rude,
6451,negative_rude,
6452,negative_rude,
6453,negative_rude,
6454,negative_rude,
6455,negative_rude,
6456,positive_friendly,
6457,positive_friendly,
6458,positive_friendly,
6459,positive_friendly,
6460,negative_rude,
6461,negative_rude,
6462,positive_friendly,
6463,negative_rude,
6464,positive_friendly,
6465,negative_rude,
6466,positive_friendly,
6467,negative_rude,
6468,positive_friendly,
6469,positive_friendly,
6470,positive_friendly,
6471,positive_friendly,
6472,negative_rude,
6473,positive_friendly,
6474,positive_friendly,
6475,negative_rude,
6476,positive_friendly,
6477,negative_rude,
6478,negative_rude,
6479,negative_rude,
6480,negative_rude,
6481,negative_rude,
6482,negative_rude,
6483,negative_rude,
6484,positive_friendly,
6485,negative_rude,
6486,positive_friendly,
6487,positive_friendly,
6488,positive_friendly,
6489,positive_friendly,
6490,positive_friendly,
6491,positive_friendly,
6492,negative_rude,
6493,negative_rude,
6494,negative_rude,
6495,positive_friendly,
6496,negative_rude,
6497,negative_rude,
6498,negative_rude,
6499,positive_friendly,
6500,positive_friendly,
6501,positive_friendly,
6502,positive_friendly,
6503,negative_rude,
6504,negative_rude,
6505,negative_rude,
6506,positive_friendly,
6507,negative_rude,
6508,negative_rude,
6509,positive_friendly,
6510,positive_friendly,
6511,positive_friendly,
6512,negative_rude,
6513,positive_friendly,
6514,positive_friendly,
6515,negative_rude,
6516,negative_rude,
6517,negative_rude,
6518,negative_rude,
6519,negative_rude,
6520,negative_rude,
6521,negative_rude,
6522,negative_rude,
6523,negative_rude,
6524,positive_friendly,
6525,positive_friendly,
6526,positive_friendly,
6527,negative_rude,
6528,negative_rude,
6529,positive_friendly,
6530,positive_friendly,
6531,negative_rude,
6532,negative_rude,
6533,positive_friendly,
6534,positive_friendly,
6535,negative_rude,
6536,negative_rude,
6537,negative_rude,
6538,negative_rude,
6539,negative_rude,
6540,positive_friendly,
6541,negative_rude,
6542,positive_friendly,
6543,negative_rude,
6544,positive_friendly,
6545,negative_rude,
6546,positive_friendly,
6547,negative_rude,
6548,negative_rude,
6549,positive_friendly,
6550,negative_rude,
6551,negative_rude,
6552,negative_rude,
6553,positive_friendly,
6554,negative_rude,
6555,negative_rude,
6556,negative_rude,
6557,positive_friendly,
6558,positive_friendly,
6559,positive_friendly,
6560,negative_rude,
6561,negative_rude,
6562,positive_friendly,
6563,negative_rude,
6564,negative_rude,
6565,positive_friendly,
6566,negative_rude,
6567,negative_rude,
6568,positive_friendly,
6569,negative_rude,
6570,positive_friendly,
6571,negative_rude,
6572,positive_friendly,
6573,positive_friendly,
6574,negative_rude,
6575,negative_rude,
6576,positive_friendly,
6577,negative_rude,
6578,positive_friendly,
6579,positive_friendly,
6580,positive_friendly,
6581,negative_rude,
6582,positive_friendly,
6583,negative_rude,
6584,negative_rude,
6585,positive_friendly,
6586,positive_friendly,
6587,negative_rude,
6588,negative_rude,
6589,negative_rude,
6590,positive_friendly,
6591,positive_friendly,
6592,negative_rude,
6593,negative_rude,
6594,positive_friendly,
6595,positive_friendly,
6596,negative_rude,
6597,negative_rude,
6598,negative_rude,
6599,negative_rude,
6600,negative_rude,
6601,negative_rude,
6602,positive_friendly,
6603,negative_rude,
6604,negative_rude,
6605,negative_rude,
6606,negative_rude,
6607,negative_rude,
6608,positive_friendly,
6609,negative_rude,
6610,negative_rude,
6611,negative_rude,
6612,negative_rude,
6613,positive_friendly,
6614,positive_friendly,
6615,negative_rude,
6616,negative_rude,
6617,positive_friendly,
6618,positive_friendly,
6619,negative_rude,
6620,positive_friendly,
6621,negative_rude,
6622,positive_friendly,
6623,negative_rude,
6624,positive_friendly,
6625,positive_friendly,
6626,positive_friendly,
6627,positive_friendly,
6628,negative_rude,
6629,positive_friendly,
6630,positive_friendly,
6631,negative_rude,
6632,negative_rude,
6633,negative_rude,
6634,negative_rude,
6635,negative_rude,
6636,negative_rude,
6637,positive_friendly,
6638,negative_rude,
6639,negative_rude,
6640,positive_friendly,
6641,positive_friendly,
6642,positive_friendly,
6643,negative_rude,
6644,negative_rude,
6645,positive_friendly,
6646,positive_friendly,
6647,negative_rude,
6648,negative_rude,
6649,positive_friendly,
6650,positive_friendly,
6651,positive_friendly,
6652,positive_friendly,
6653,negative_rude,
6654,negative_rude,
6655,negative_rude,
6656,negative_rude,
6657,negative_rude,
6658,positive_friendly,
6659,positive_friendly,
6660,negative_rude,
6661,positive_friendly,
6662,positive_friendly,
6663,positive_friendly,
6664,positive_friendly,
6665,negative_rude,
6666,positive_friendly,
6667,negative_rude,
6668,positive_friendly,
6669,positive_friendly,
6670,negative_rude,
6671,negative_rude,
6672,positive_friendly,
6673,negative_rude,
6674,negative_rude,
6675,positive_friendly,
6676,positive_friendly,
6677,negative_rude,
6678,positive_friendly,
6679,negative_rude,
6680,positive_friendly,
6681,negative_rude,
6682,positive_friendly,
6683,positive_friendly,
6684,positive_friendly,
6685,negative_rude,
6686,positive_friendly,
6687,positive_friendly,
6688,negative_rude,
6689,negative_rude,
6690,negative_rude,
6691,negative_rude,
6692,positive_friendly,
6693,positive_friendly,
6694,negative_rude,
6695,positive_friendly,
6696,positive_friendly,
6697,negative_rude,
6698,negative_rude,
6699,negative_rude,
6700,positive_friendly,
6701,negative_rude,
6702,positive_friendly,
6703,negative_rude,
6704,positive_friendly,
6705,positive_friendly,
6706,positive_friendly,
6707,negative_rude,
6708,negative_rude,
6709,negative_rude,
6710,positive_friendly,
6711,positive_friendly,
6712,negative_rude,
6713,negative_rude,
6714,negative_rude,
6715,positive_friendly,
6716,negative_rude,
6717,negative_rude,
6718,negative_rude,
6719,positive_friendly,
6720,negative_rude,
6721,negative_rude,
6722,negative_rude,
6723,positive_friendly,
6724,negative_rude,
6725,negative_rude,
6726,negative_rude,
6727,negative_rude,
6728,positive_friendly,
6729,negative_rude,
6730,negative_rude,
6731,negative_rude,
6732,negative_rude,
6733,negative_rude,
6734,positive_friendly,
6735,negative_rude,
6736,positive_friendly,
6737,positive_friendly,
6738,positive_friendly,
6739,positive_friendly,
6740,positive_friendly,
6741,positive_friendly,
6742,positive_friendly,
6743,positive_friendly,
6744,negative_rude,
6745,negative_rude,
6746,negative_rude,
6747,positive_friendly,
6748,positive_friendly,
6749,positive_friendly,
6750,positive_friendly,
6751,positive_friendly,
6752,negative_rude,
6753,positive_friendly,
6754,negative_rude,
6755,positive_friendly,
6756,positive_friendly,
6757,positive_friendly,
6758,negative_rude,
6759,positive_friendly,
6760,negative_rude,
6761,positive_friendly,
6762,negative_rude,
6763,negative_rude,
6764,positive_friendly,
6765,positive_friendly,
6766,positive_friendly,
6767,positive_friendly,
6768,positive_friendly,
6769,negative_rude,
6770,positive_friendly,
6771,positive_friendly,
6772,positive_friendly,
6773,positive_friendly,
6774,negative_rude,
6775,positive_friendly,
6776,negative_rude,
6777,positive_friendly,
6778,negative_rude,
6779,negative_rude,
6780,negative_rude,
6781,positive_friendly,
6782,negative_rude,
6783,negative_rude,
6784,positive_friendly,
6785,positive_friendly,
6786,negative_rude,
6787,negative_rude,
6788,negative_rude,
6789,negative_rude,
6790,positive_friendly,
6791,positive_friendly,
6792,positive_friendly,
6793,positive_friendly,
6794,positive_friendly,
6795,negative_rude,
6796,positive_friendly,
6797,positive_friendly,
6798,negative_rude,
6799,negative_rude,
6800,negative_rude,
6801,negative_rude,
6802,positive_friendly,
6803,negative_rude,
6804,positive_friendly,
6805,positive_friendly,
6806,positive_friendly,
6807,negative_rude,
6808,positive_friendly,
6809,positive_friendly,
6810,positive_friendly,
6811,positive_friendly,
6812,negative_rude,
6813,negative_rude,
6814,negative_rude,
6815,positive_friendly,
6816,positive_friendly,
6817,positive_friendly,
6818,positive_friendly,
6819,positive_friendly,
6820,positive_friendly,
6821,positive_friendly,
6822,negative_rude,
6823,positive_friendly,
6824,negative_rude,
6825,positive_friendly,
6826,negative_rude,
6827,negative_rude,
6828,negative_rude,
6829,negative_rude,
6830,negative_rude,
6831,negative_rude,
6832,negative_rude,
6833,positive_friendly,
6834,positive_friendly,
6835,positive_friendly,
6836,negative_rude,
6837,negative_rude,
6838,negative_rude,
6839,positive_friendly,
6840,positive_friendly,
6841,positive_friendly,
6842,positive_friendly,
6843,positive_friendly,
6844,positive_friendly,
6845,negative_rude,
6846,positive_friendly,
6847,positive_friendly,
6848,negative_rude,
6849,positive_friendly,
6850,negative_rude,
6851,negative_rude,
6852,negative_rude,
6853,positive_friendly,
6854,negative_rude,
6855,positive_friendly,
6856,positive_friendly,
6857,negative_rude,
6858,positive_friendly,
6859,positive_friendly,
6860,negative_rude,
6861,positive_friendly,
6862,negative_rude,
6863,negative_rude,
6864,positive_friendly,
6865,negative_rude,
6866,positive_friendly,
6867,negative_rude,
6868,negative_rude,
6869,positive_friendly,
6870,negative_rude,
6871,negative_rude,
6872,negative_rude,
6873,positive_friendly,
6874,positive_friendly,
6875,positive_friendly,
6876,positive_friendly,
6877,positive_friendly,
6878,negative_rude,
6879,positive_friendly,
6880,positive_friendly,
6881,positive_friendly,
6882,positive_friendly,
6883,negative_rude,
6884,positive_friendly,
6885,negative_rude,
6886,positive_friendly,
6887,negative_rude,
6888,negative_rude,
6889,negative_rude,
6890,positive_friendly,
6891,positive_friendly,
6892,negative_rude,
6893,negative_rude,
6894,positive_friendly,
6895,positive_friendly,
6896,positive_friendly,
6897,negative_rude,
6898,negative_rude,
6899,negative_rude,
6900,positive_friendly,
6901,negative_rude,
6902,positive_friendly,
6903,negative_rude,
6904,negative_rude,
6905,positive_friendly,
6906,positive_friendly,
6907,positive_friendly,
6908,positive_friendly,
6909,negative_rude,
6910,positive_friendly,
6911,positive_friendly,
6912,negative_rude,
6913,negative_rude,
6914,positive_friendly,
6915,positive_friendly,
6916,positive_friendly,
6917,negative_rude,
6918,negative_rude,
6919,negative_rude,
6920,negative_rude,
6921,positive_friendly,
6922,positive_friendly,
6923,negative_rude,
6924,positive_friendly,
6925,negative_rude,
6926,negative_rude,
6927,positive_friendly,
6928,positive_friendly,
6929,negative_rude,
6930,negative_rude,
6931,positive_friendly,
6932,negative_rude,
6933,negative_rude,
6934,negative_rude,
6935,negative_rude,
6936,positive_friendly,
6937,negative_rude,
6938,positive_friendly,
6939,positive_friendly,
6940,negative_rude,
6941,positive_friendly,
6942,negative_rude,
6943,positive_friendly,
6944,positive_friendly,
6945,negative_rude,
6946,positive_friendly,
6947,positive_friendly,
6948,negative_rude,
6949,positive_friendly,
6950,negative_rude,
6951,negative_rude,
6952,positive_friendly,
6953,negative_rude,
6954,negative_rude,
6955,negative_rude,
6956,positive_friendly,
6957,positive_friendly,
6958,positive_friendly,
6959,positive_friendly,
6960,positive_friendly,
6961,negative_rude,
6962,positive_friendly,
6963,negative_rude,
6964,positive_friendly,
6965,positive_friendly,
6966,positive_friendly,
6967,positive_friendly,
6968,negative_rude,
6969,positive_friendly,
6970,positive_friendly,
6971,positive_friendly,
6972,positive_friendly,
6973,positive_friendly,
6974,negative_rude,
6975,negative_rude,
6976,negative_rude,
6977,positive_friendly,
6978,positive_friendly,
6979,negative_rude,
6980,positive_friendly,
6981,negative_rude,
6982,negative_rude,
6983,positive_friendly,
6984,negative_rude,
6985,positive_friendly,
6986,positive_friendly,
6987,positive_friendly,
6988,negative_rude,
6989,positive_friendly,
6990,negative_rude,
6991,negative_rude,
6992,positive_friendly,
6993,negative_rude,
6994,negative_rude,
6995,positive_friendly,
6996,positive_friendly,
6997,negative_rude,
6998,negative_rude,
6999,negative_rude,
7000,negative_rude,
7001,negative_rude,
7002,negative_rude,
7003,positive_friendly,
7004,negative_rude,
7005,positive_friendly,
7006,positive_friendly,
7007,negative_rude,
7008,negative_rude,
7009,negative_rude,
7010,negative_rude,
7011,positive_friendly,
7012,negative_rude,
7013,positive_friendly,
7014,positive_friendly,
7015,positive_friendly,
7016,negative_rude,
7017,positive_friendly,
7018,positive_friendly,
7019,positive_friendly,
7020,positive_friendly,
7021,positive_friendly,
7022,negative_rude,
7023,negative_rude,
7024,negative_rude,
7025,negative_rude,
7026,positive_friendly,
7027,negative_rude,
7028,positive_friendly,
7029,negative_rude,
7030,positive_friendly,
7031,negative_rude,
7032,negative_rude,
7033,positive_friendly,
7034,positive_friendly,
7035,positive_friendly,
7036,negative_rude,
7037,positive_friendly,
7038,positive_friendly,
7039,positive_friendly,
7040,negative_rude,
7041,negative_rude,
7042,positive_friendly,
7043,positive_friendly,
7044,positive_friendly,
7045,negative_rude,
7046,positive_friendly,
7047,negative_rude,
7048,negative_rude,
7049,negative_rude,
7050,negative_rude,
7051,negative_rude,
7052,negative_rude,
7053,positive_friendly,
7054,positive_friendly,
7055,positive_friendly,
7056,negative_rude,
7057,negative_rude,
7058,negative_rude,
7059,negative_rude,
7060,positive_friendly,
7061,negative_rude,
7062,negative_rude,
7063,negative_rude,
7064,negative_rude,
7065,negative_rude,
7066,negative_rude,
7067,negative_rude,
7068,positive_friendly,
7069,negative_rude,
7070,positive_friendly,
7071,positive_friendly,
7072,negative_rude,
7073,negative_rude,
7074,positive_friendly,
7075,negative_rude,
7076,negative_rude,
7077,negative_rude,
7078,positive_friendly,
7079,negative_rude,
7080,negative_rude,
7081,negative_rude,
7082,negative_rude,
7083,positive_friendly,
7084,positive_friendly,
7085,positive_friendly,
7086,positive_friendly,
7087,negative_rude,
7088,positive_friendly,
7089,negative_rude,
7090,positive_friendly,
7091,negative_rude,
7092,positive_friendly,
7093,positive_friendly,
7094,positive_friendly,
7095,negative_rude,
7096,positive_friendly,
7097,negative_rude,
7098,negative_rude,
7099,positive_friendly,
7100,negative_rude,
7101,positive_friendly,
7102,negative_rude,
7103,positive_friendly,
7104,negative_rude,
7105,positive_friendly,
7106,negative_rude,
7107,negative_rude,
7108,positive_friendly,
7109,positive_friendly,
7110,negative_rude,
7111,positive_friendly,
7112,positive_friendly,
7113,positive_friendly,
7114,negative_rude,
7115,positive_friendly,
7116,negative_rude,
7117,negative_rude,
7118,negative_rude,
7119,negative_rude,
7120,positive_friendly,
7121,positive_friendly,
7122,positive_friendly,
7123,negative_rude,
7124,positive_friendly,
7125,negative_rude,
7126,positive_friendly,
7127,negative_rude,
7128,negative_rude,
7129,positive_friendly,
7130,positive_friendly,
7131,positive_friendly,
7132,positive_friendly,
7133,positive_friendly,
7134,negative_rude,
7135,negative_rude,
7136,negative_rude,
7137,negative_rude,
7138,positive_friendly,
7139,positive_friendly,
7140,positive_friendly,
7141,positive_friendly,
7142,negative_rude,
7143,negative_rude,
7144,positive_friendly,
7145,positive_friendly,
7146,positive_friendly,
7147,positive_friendly,
7148,positive_friendly,
7149,negative_rude,
7150,negative_rude,
7151,negative_rude,
7152,negative_rude,
7153,positive_friendly,
7154,negative_rude,
7155,positive_friendly,
7156,positive_friendly,
7157,positive_friendly,
7158,negative_rude,
7159,negative_rude,
7160,negative_rude,
7161,negative_rude,
7162,negative_rude,
7163,negative_rude,
7164,negative_rude,
7165,positive_friendly,
7166,negative_rude,
7167,positive_friendly,
7168,positive_friendly,
7169,negative_rude,
7170,negative_rude,
7171,negative_rude,
7172,positive_friendly,
7173,negative_rude,
7174,negative_rude,
7175,positive_friendly,
7176,negative_rude,
7177,negative_rude,
7178,positive_friendly,
7179,negative_rude,
7180,negative_rude,
7181,negative_rude,
7182,positive_friendly,
7183,negative_rude,
7184,negative_rude,
7185,positive_friendly,
7186,positive_friendly,
7187,positive_friendly,
7188,negative_rude,
7189,negative_rude,
7190,negative_rude,
7191,negative_rude,
7192,negative_rude,
7193,positive_friendly,
7194,positive_friendly,
7195,negative_rude,
7196,negative_rude,
7197,positive_friendly,
7198,positive_friendly,
7199,positive_friendly,
7200,positive_friendly,
7201,negative_rude,
7202,negative_rude,
7203,negative_rude,
7204,positive_friendly,
7205,positive_friendly,
7206,positive_friendly,
7207,positive_friendly,
7208,negative_rude,
7209,positive_friendly,
7210,positive_friendly,
7211,negative_rude,
7212,negative_rude,
7213,negative_rude,
7214,positive_friendly,
7215,positive_friendly,
7216,negative_rude,
7217,positive_friendly,
7218,negative_rude,
7219,positive_friendly,
7220,positive_friendly,
7221,positive_friendly,
7222,positive_friendly,
7223,negative_rude,
7224,positive_friendly,
7225,positive_friendly,
7226,positive_friendly,
7227,negative_rude,
7228,positive_friendly,
7229,positive_friendly,
7230,negative_rude,
7231,negative_rude,
7232,negative_rude,
7233,negative_rude,
7234,negative_rude,
7235,negative_rude,
7236,positive_friendly,
7237,positive_friendly,
7238,negative_rude,
7239,negative_rude,
7240,positive_friendly,
7241,negative_rude,
7242,positive_friendly,
7243,negative_rude,
7244,negative_rude,
7245,positive_friendly,
7246,positive_friendly,
7247,positive_friendly,
7248,negative_rude,
7249,negative_rude,
7250,negative_rude,
7251,positive_friendly,
7252,positive_friendly,
7253,negative_rude,
7254,negative_rude,
7255,negative_rude,
7256,positive_friendly,
7257,negative_rude,
7258,positive_friendly,
7259,negative_rude,
7260,positive_friendly,
7261,negative_rude,
7262,positive_friendly,
7263,positive_friendly,
7264,positive_friendly,
7265,negative_rude,
7266,positive_friendly,
7267,negative_rude,
7268,positive_friendly,
7269,positive_friendly,
7270,negative_rude,
7271,negative_rude,
7272,negative_rude,
7273,negative_rude,
7274,positive_friendly,
7275,positive_friendly,
7276,negative_rude,
7277,positive_friendly,
7278,positive_friendly,
7279,negative_rude,
7280,negative_rude,
7281,positive_friendly,
7282,negative_rude,
7283,negative_rude,
7284,positive_friendly,
7285,negative_rude,
7286,positive_friendly,
7287,negative_rude,
7288,positive_friendly,
7289,positive_friendly,
7290,positive_friendly,
7291,negative_rude,
7292,positive_friendly,
7293,positive_friendly,
7294,negative_rude,
7295,negative_rude,
7296,positive_friendly,
7297,positive_friendly,
7298,negative_rude,
7299,negative_rude,
7300,positive_friendly,
7301,positive_friendly,
7302,negative_rude,
7303,positive_friendly,
7304,positive_friendly,
7305,positive_friendly,
7306,positive_friendly,
7307,positive_friendly,
7308,positive_friendly,
7309,negative_rude,
7310,negative_rude,
7311,negative_rude,
7312,positive_friendly,
7313,positive_friendly,
7314,positive_friendly,
7315,negative_rude,
7316,positive_friendly,
7317,positive_friendly,
7318,negative_rude,
7319,positive_friendly,
7320,negative_rude,
7321,positive_friendly,
7322,negative_rude,
7323,positive_friendly,
7324,negative_rude,
7325,negative_rude,
7326,negative_rude,
7327,positive_friendly,
7328,negative_rude,
7329,negative_rude,
7330,positive_friendly,
7331,positive_friendly,
7332,negative_rude,
7333,negative_rude,
7334,negative_rude,
7335,positive_friendly,
7336,negative_rude,
7337,negative_rude,
7338,negative_rude,
7339,negative_rude,
7340,positive_friendly,
7341,negative_rude,
7342,negative_rude,
7343,negative_rude,
7344,negative_rude,
7345,negative_rude,
7346,negative_rude,
7347,negative_rude,
7348,positive_friendly,
7349,positive_friendly,
7350,negative_rude,
7351,negative_rude,
7352,negative_rude,
7353,positive_friendly,
7354,negative_rude,
7355,negative_rude,
7356,negative_rude,
7357,positive_friendly,
7358,positive_friendly,
7359,negative_rude,
7360,negative_rude,
7361,positive_friendly,
7362,negative_rude,
7363,negative_rude,
7364,positive_friendly,
7365,positive_friendly,
7366,negative_rude,
7367,positive_friendly,
7368,positive_friendly,
7369,positive_friendly,
7370,negative_rude,
7371,positive_friendly,
7372,negative_rude,
7373,negative_rude,
7374,positive_friendly,
7375,negative_rude,
7376,negative_rude,
7377,negative_rude,
7378,positive_friendly,
7379,positive_friendly,
7380,negative_rude,
7381,negative_rude,
7382,negative_rude,
7383,positive_friendly,
7384,positive_friendly,
7385,positive_friendly,
7386,negative_rude,
7387,negative_rude,
7388,negative_rude,
7389,negative_rude,
7390,positive_friendly,
7391,positive_friendly,
7392,negative_rude,
7393,negative_rude,
7394,negative_rude,
7395,negative_rude,
7396,positive_friendly,
7397,negative_rude,
7398,positive_friendly,
7399,negative_rude,
7400,positive_friendly,
7401,negative_rude,
7402,negative_rude,
7403,positive_friendly,
7404,positive_friendly,
7405,negative_rude,
7406,positive_friendly,
7407,negative_rude,
7408,negative_rude,
7409,negative_rude,
7410,negative_rude,
7411,negative_rude,
7412,positive_friendly,
7413,positive_friendly,
7414,positive_friendly,
7415,negative_rude,
7416,negative_rude,
7417,negative_rude,
7418,positive_friendly,
7419,positive_friendly,
7420,positive_friendly,
7421,negative_rude,
7422,negative_rude,
7423,positive_friendly,
7424,negative_rude,
7425,negative_rude,
7426,negative_rude,
7427,positive_friendly,
7428,negative_rude,
7429,negative_rude,
7430,positive_friendly,
7431,positive_friendly,
7432,positive_friendly,
7433,positive_friendly,
7434,positive_friendly,
7435,negative_rude,
7436,positive_friendly,
7437,negative_rude,
7438,negative_rude,
7439,negative_rude,
7440,negative_rude,
7441,positive_friendly,
7442,negative_rude,
7443,negative_rude,
7444,positive_friendly,
7445,negative_rude,
7446,positive_friendly,
7447,positive_friendly,
7448,positive_friendly,
7449,negative_rude,
7450,negative_rude,
7451,positive_friendly,
7452,negative_rude,
7453,positive_friendly,
7454,positive_friendly,
7455,positive_friendly,
7456,positive_friendly,
7457,positive_friendly,
7458,positive_friendly,
7459,negative_rude,
7460,positive_friendly,
7461,negative_rude,
7462,negative_rude,
7463,positive_friendly,
7464,negative_rude,
7465,negative_rude,
7466,positive_friendly,
7467,negative_rude,
7468,positive_friendly,
7469,positive_friendly,
7470,negative_rude,
7471,negative_rude,
7472,positive_friendly,
7473,positive_friendly,
7474,positive_friendly,
7475,positive_friendly,
7476,negative_rude,
7477,negative_rude,
7478,negative_rude,
7479,negative_rude,
7480,positive_friendly,
7481,positive_friendly,
7482,positive_friendly,
7483,positive_friendly,
7484,negative_rude,
7485,positive_friendly,
7486,negative_rude,
7487,negative_rude,
7488,positive_friendly,
7489,negative_rude,
7490,negative_rude,
7491,negative_rude,
7492,positive_friendly,
7493,positive_friendly,
7494,positive_friendly,
7495,positive_friendly,
7496,positive_friendly,
7497,negative_rude,
7498,positive_friendly,
7499,positive_friendly,
7500,positive_friendly,
7501,negative_rude,
7502,negative_rude,
7503,positive_friendly,
7504,positive_friendly,
7505,positive_friendly,
7506,negative_rude,
7507,negative_rude,
7508,negative_rude,
7509,negative_rude,
7510,negative_rude,
7511,negative_rude,
7512,negative_rude,
7513,positive_friendly,
7514,positive_friendly,
7515,positive_friendly,
7516,negative_rude,
7517,negative_rude,
7518,negative_rude,
7519,negative_rude,
7520,positive_friendly,
7521,negative_rude,
7522,negative_rude,
7523,negative_rude,
7524,negative_rude,
7525,negative_rude,
7526,positive_friendly,
7527,negative_rude,
7528,negative_rude,
7529,negative_rude,
7530,positive_friendly,
7531,positive_friendly,
7532,positive_friendly,
7533,positive_friendly,
7534,positive_friendly,
7535,negative_rude,
7536,positive_friendly,
7537,positive_friendly,
7538,positive_friendly,
7539,negative_rude,
7540,negative_rude,
7541,positive_friendly,
7542,positive_friendly,
7543,negative_rude,
7544,positive_friendly,
7545,negative_rude,
7546,positive_friendly,
7547,positive_friendly,
7548,positive_friendly,
7549,negative_rude,
7550,positive_friendly,
7551,negative_rude,
7552,positive_friendly,
7553,positive_friendly,
7554,positive_friendly,
7555,negative_rude,
7556,negative_rude,
7557,negative_rude,
7558,positive_friendly,
7559,negative_rude,
7560,negative_rude,
7561,negative_rude,
7562,positive_friendly,
7563,positive_friendly,
7564,negative_rude,
7565,negative_rude,
7566,positive_friendly,
7567,positive_friendly,
7568,negative_rude,
7569,positive_friendly,
7570,positive_friendly,
7571,positive_friendly,
7572,positive_friendly,
7573,positive_friendly,
7574,positive_friendly,
7575,negative_rude,
7576,negative_rude,
7577,positive_friendly,
7578,positive_friendly,
7579,negative_rude,
7580,positive_friendly,
7581,negative_rude,
7582,negative_rude,
7583,negative_rude,
7584,positive_friendly,
7585,negative_rude,
7586,positive_friendly,
7587,positive_friendly,
7588,positive_friendly,
7589,positive_friendly,
7590,positive_friendly,
7591,positive_friendly,
7592,positive_friendly,
7593,positive_friendly,
7594,positive_friendly,
7595,negative_rude,
7596,negative_rude,
7597,positive_friendly,
7598,positive_friendly,
7599,negative_rude,
7600,positive_friendly,
7601,positive_friendly,
7602,positive_friendly,
7603,negative_rude,
7604,negative_rude,
7605,negative_rude,
7606,negative_rude,
7607,positive_friendly,
7608,negative_rude,
7609,negative_rude,
7610,positive_friendly,
7611,positive_friendly,
7612,negative_rude,
7613,positive_friendly,
7614,negative_rude,
7615,positive_friendly,
7616,negative_rude,
7617,positive_friendly,
7618,positive_friendly,
7619,positive_friendly,
7620,positive_friendly,
7621,negative_rude,
7622,negative_rude,
7623,positive_friendly,
7624,positive_friendly,
7625,positive_friendly,
7626,positive_friendly,
7627,positive_friendly,
7628,negative_rude,
7629,positive_friendly,
7630,negative_rude,
7631,negative_rude,
7632,positive_friendly,
7633,negative_rude,
7634,positive_friendly,
7635,positive_friendly,
7636,negative_rude,
7637,negative_rude,
7638,positive_friendly,
7639,positive_friendly,
7640,negative_rude,
7641,positive_friendly,
7642,positive_friendly,
7643,negative_rude,
